EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TRAIN_PRECISION	TRAIN_RECALL	TRAIN_ACCURACY	TRAIN_F-SCORE	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_ACCURACY	DEV_F-SCORE	TEST_LOSS	TEST_PRECISION	TEST_RECALL	TEST_ACCURACY	TEST_F-SCORE
0	04:50:08	0	0.1000	0.024007121319564815		_	_	_	_	0.02273116074502468	0.9145	0.9149	0.8428	0.9147	_	0.9246	0.9249	0.86	0.9247
1	07:17:50	0	0.1000	0.022078143666036068		_	_	_	_	0.022643068805336952	0.9148	0.9152	0.8433	0.915	_	0.9236	0.9239	0.8582	0.9237
2	09:42:00	0	0.1000	0.02130019793159628		_	_	_	_	0.021164175122976303	0.9175	0.918	0.848	0.9177	_	0.9264	0.9267	0.8632	0.9265
3	12:13:01	0	0.1000	0.0209314987794176		_	_	_	_	0.0212690606713295	0.919	0.9194	0.8504	0.9192	_	0.9277	0.928	0.8654	0.9278
4	14:46:01	0	0.1000	0.02089618317016165		_	_	_	_	0.02059209905564785	0.9206	0.921	0.8532	0.9208	_	0.9267	0.927	0.8638	0.9268
